date,data_class,data_field_display_name,data_field,county_name,full_fips,unit,uer_id,utility_display_name,value,number_of_accounts,humidity%,temp (°C),speed (m/s),W/m²
2023-10-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Monroe,36055,MW,5,National Grid,2.23,2286,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (T),6_ny_policy_support,Madison,36053,MW,6,NYSEG,9406.8,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RNM,ny_der_36,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,Commercial Consumption (C),8_nat_consumption,Monroe,36055,MWh,5,National Grid,11051.09,2286,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RNM,ny_der_6,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_Other,ny_der_28,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RC,ny_der_29,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_Other,ny_der_4,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RNM,ny_der_30,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_All,ny_der_31,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_CDG,ny_der_32,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RC,ny_der_5,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_NM/Onsite,ny_der_33,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_CDG,ny_der_8,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RNM,ny_der_48,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RC,ny_der_35,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RNM,ny_der_36,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RC,ny_der_47,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_Other,ny_der_4,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Livingston,36051,MW,9,RG&E,11561.4,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_Other,ny_der_40,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_Other,ny_der_34,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RC,ny_der_41,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_NM/Onsite,ny_der_27,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_All,ny_der_25,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,CCA Opt-Out Eligible Load,14_ny_policy_support,Livingston,36051,MW,5,National Grid,9519.18,14225,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RNM,ny_der_12,Madison,36053,MW,6,NYSEG,0.28,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,Residential Consumption (R),1_nat_consumption,Livingston,36051,MWh,5,National Grid,9818.53,14586,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Monroe,36055,MW,5,National Grid,2.82,2314,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Livingston,36051,MW,5,National Grid,2.82,2165,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_Other,ny_der_10,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RC,ny_der_35,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_Other,ny_der_34,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_CDG,ny_der_26,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_CDG,ny_der_14,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RC,ny_der_17,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_CDG,ny_der_38,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_CDG,ny_der_20,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RNM,ny_der_6,Monroe,36055,MW,5,National Grid,0.38,5,77.51,9.68,4.53,2.33
2023-10-08,electricity,Commercial Consumption (C),8_nat_consumption,Madison,36053,MWh,5,National Grid,10756.03,2719,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_Other,ny_der_22,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RC,ny_der_23,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_CDG,ny_der_2,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_Other,ny_der_16,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RNM,ny_der_18,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_All,ny_der_19,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RNM,ny_der_12,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_All,ny_der_43,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RNM,ny_der_42,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RC,ny_der_41,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_Other,ny_der_40,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_Other,ny_der_4,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_CDG,ny_der_38,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RNM,ny_der_36,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RC,ny_der_35,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Livingston,36051,MW,5,National Grid,1.66,2132,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_CDG,ny_der_2,Monroe,36055,MW,5,National Grid,49.5,11,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RNM,ny_der_12,Monroe,36055,MW,5,National Grid,0.13,4,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_Other,ny_der_34,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_NM/Onsite,ny_der_33,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_CDG,ny_der_32,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_All,ny_der_31,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_All,ny_der_19,Madison,36053,MW,5,National Grid,0.01,3,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RNM,ny_der_18,Monroe,36055,MW,5,National Grid,0.25,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RNM,ny_der_30,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_CDG,ny_der_8,Monroe,36055,MW,5,National Grid,49.5,11,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RC,ny_der_29,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Madison,36053,MW,5,National Grid,0.06,9,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_NM/Onsite,ny_der_45,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_All,ny_der_7,Madison,36053,MW,5,National Grid,41.39,380,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Livingston,36051,MW,9,RG&E,0.01,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_CDG,ny_der_8,Madison,36053,MW,5,National Grid,34.54,13,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_All,ny_der_25,Madison,36053,MW,6,NYSEG,0.06,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_NM/Onsite,ny_der_27,Madison,36053,MW,6,NYSEG,0.06,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_All,ny_der_37,Livingston,36051,MW,9,RG&E,0.01,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_All,ny_der_1,Livingston,36051,MW,5,National Grid,29.81,295,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RNM,ny_der_12,Livingston,36051,MW,5,National Grid,1.18,6,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_CDG,ny_der_44,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RNM,ny_der_6,Livingston,36051,MW,5,National Grid,1.18,6,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_CDG,ny_der_8,Livingston,36051,MW,5,National Grid,24.04,6,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_CDG,ny_der_2,Livingston,36051,MW,5,National Grid,24.04,6,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,5,National Grid,0.06,8,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Livingston,36051,MW,5,National Grid,0.06,8,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_CDG,ny_der_2,Madison,36053,MW,5,National Grid,47.04,17,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RNM,ny_der_48,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RC,ny_der_47,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_Other,ny_der_46,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_All,ny_der_7,Livingston,36051,MW,5,National Grid,29.71,283,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_Other,ny_der_28,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_NM/Onsite,ny_der_27,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_All,ny_der_37,Monroe,36055,MW,9,RG&E,0.03,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Livingston,36051,MW,9,RG&E,0.02,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,Commercial Consumption (C),8_nat_consumption,Livingston,36051,MWh,9,RG&E,361.62,740,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RC,ny_der_23,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,Residential Consumption (R),1_nat_consumption,Livingston,36051,MWh,6,NYSEG,4364.37,5837,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RC,ny_der_11,Livingston,36051,MW,5,National Grid,1.92,5,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Livingston,36051,MW,6,NYSEG,395.1,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Livingston,36051,MW,6,NYSEG,395.1,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RC,ny_der_5,Livingston,36051,MW,5,National Grid,1.92,5,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,9,RG&E,0.02,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_All,ny_der_37,Madison,36053,MW,6,NYSEG,0.01,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Madison,36053,MW,6,NYSEG,424.8,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Madison,36053,MW,6,NYSEG,0.01,1,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RC,ny_der_11,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_Other,ny_der_10,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_Other,ny_der_22,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_NM/Onsite,ny_der_21,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_CDG,ny_der_20,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_CDG,ny_der_14,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Madison,36053,MW,6,NYSEG,424.8,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RNM,ny_der_18,Madison,36053,MW,5,National Grid,0.01,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Madison,36053,MW,5,National Grid,0.02,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,CCA Opt-Out Eligible Load,14_ny_policy_support,Livingston,36051,MW,6,NYSEG,3795.99,6502,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_NM/Onsite,ny_der_39,Monroe,36055,MW,9,RG&E,0.03,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_CDG,ny_der_26,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_All,ny_der_7,Monroe,36055,MW,5,National Grid,53.58,380,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_All,ny_der_37,Madison,36053,MW,5,National Grid,12.52,6,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C),11_ny_policy_support,Livingston,36051,MW,9,RG&E,1302.6,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (C+I),13_ny_policy_support,Livingston,36051,MW,9,RG&E,1302.6,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_CDG,ny_der_26,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_All,ny_der_25,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RNM,ny_der_24,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,CCA Opt-Out Eligible Load,14_ny_policy_support,Madison,36053,MW,6,NYSEG,3067.74,5149,77.51,9.68,4.53,2.33
2023-10-08,electricity,Industrial Consumption (I),9_nat_consumption,Monroe,36055,MWh,5,National Grid,3100.73,28,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Monroe,36055,MW,9,RG&E,0.02,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Monroe,36055,MW,9,RG&E,0.02,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,CCA Opt-Out Eligible Load,14_ny_policy_support,Livingston,36051,MW,9,RG&E,3362.77,6144,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_All,ny_der_1,Madison,36053,MW,5,National Grid,53.98,398,77.51,9.68,4.53,2.33
2023-10-08,electricity,Residential Consumption (R),1_nat_consumption,Madison,36053,MWh,6,NYSEG,3393.38,4939,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_All,ny_der_1,Monroe,36055,MW,5,National Grid,54.16,390,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_CDG,ny_der_38,Madison,36053,MW,5,National Grid,12.5,4,77.51,9.68,4.53,2.33
2023-10-08,electricity,Residential Consumption (R),1_nat_consumption,Livingston,36051,MWh,9,RG&E,3637.88,5388,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RC,ny_der_41,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RNM,ny_der_42,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_Other,ny_der_10,Livingston,36051,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_All,ny_der_43,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_Other,ny_der_34,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_Other,ny_der_40,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RNM,ny_der_42,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_RC,ny_der_41,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RC,ny_der_29,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_CDG,ny_der_26,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_Other,ny_der_28,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_Other,ny_der_22,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_NM/Onsite,ny_der_21,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RNM,ny_der_24,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RC,ny_der_23,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_All,ny_der_31,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FW_RNM,ny_der_30,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_All,ny_der_19,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RNM,ny_der_18,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_CDG,ny_der_14,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RC,ny_der_17,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_Other,ny_der_16,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_RC,ny_der_11,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_Other,ny_der_10,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Livingston,36051,MW,5,National Grid,1.17,33,77.51,9.68,4.53,2.33
2023-10-08,natural_gas,Non-Residential Consumption (C+I),5_nat_consumption,Madison,36053,Therms,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,natural_gas,Industrial Consumption (I),11_nat_consumption,Madison,36053,Therms,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RC,ny_der_35,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_CDG,ny_der_32,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_NM/Onsite,ny_der_33,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_ESS_CDG,ny_der_38,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RNM,ny_der_24,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_RC,ny_der_23,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_Other,ny_der_22,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_NM/Onsite,ny_der_21,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_CDG,ny_der_20,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_All,ny_der_19,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_RC,ny_der_17,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_Other,ny_der_16,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_CDG,ny_der_14,Monroe,36055,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_All,ny_der_7,Madison,36053,MW,6,NYSEG,0.98,73,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Madison,36053,MW,5,National Grid,1.01,20,77.51,9.68,4.53,2.33
2023-10-08,electricity,Non-Residential Consumption (C+I),2_nat_consumption,Madison,36053,MWh,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_All,ny_der_1,Madison,36053,MW,6,NYSEG,1.07,80,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_CDG,ny_der_2,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_PV_CDG,ny_der_8,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_RC,ny_der_5,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Monroe,36055,MW,5,National Grid,0.59,28,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_NM/Onsite,ny_der_15,Livingston,36051,MW,6,NYSEG,0.02,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Livingston,36051,MW,6,NYSEG,0.02,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RNM,ny_der_48,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_RC,ny_der_47,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_CDG,ny_der_44,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_Other,ny_der_46,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_FC_RNM,ny_der_36,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_TOTALS_Other,ny_der_4,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_HYDRO_CDG,ny_der_20,Madison,36053,MW,6,NYSEG,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,natural_gas,Non-Residential Consumption (C+I),5_nat_consumption,Livingston,36051,Therms,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,natural_gas,Commercial Consumption (C),10_nat_consumption,Monroe,36055,Therms,4,National Fuel Gas NY,0.0,114,77.51,9.68,4.53,2.33
2023-10-08,natural_gas,Industrial Consumption (I),11_nat_consumption,Monroe,36055,Therms,4,National Fuel Gas NY,0.0,2,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (R),1_ny_policy_support,Livingston,36051,MW,6,NYSEG,12458.5,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (I),12_ny_policy_support,Livingston,36051,MW,9,RG&E,0.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_WIND_All,ny_der_13,Monroe,36055,MW,5,National Grid,0.52,4,77.51,9.68,4.53,2.33
2023-10-08,electricity,ICAP Capacity Tag (T),6_ny_policy_support,Livingston,36051,MW,9,RG&E,12864.0,0,77.51,9.68,4.53,2.33
2023-10-08,electricity,DER_OTHER_Other,ny_der_46,Madison,36053,MW,5,National Grid,0.0,0,77.51,9.68,4.53,2.33
